2015-11-14,2,13,22,29,34,45,15
2015-11-16,2,5,19,32,36,42,41
2015-11-17,2,6,8,35,37,40,27
2015-11-18,1,15,35,39,47,48,7
2015-11-19,2,12,23,32,45,48,6
2015-11-20,15,37,41,43,46,48,17
2015-11-21,4,13,21,24,42,43,14
2015-11-23,20,21,23,31,46,48,40
2015-11-24,11,13,20,23,24,48,25
2015-11-25,19,21,22,23,30,42,6
2015-11-26,5,25,26,28,43,45,35
2015-11-27,3,7,9,20,32,46,10
2015-11-28,3,8,10,34,44,48,28
2015-11-30,4,6,24,26,36,39,9
2015-12-01,8,11,19,22,30,36,26
2015-12-02,5,12,14,17,24,43,7
2015-12-03,4,12,16,17,45,46,39
2015-12-04,12,16,24,32,38,44,20
2015-12-05,3,15,23,27,35,38,42
2015-12-07,6,11,13,22,32,41,3
2015-12-08,20,32,36,45,48,49,23
2015-12-09,7,8,32,42,45,46,9
2015-12-10,4,13,30,34,42,43,22
2015-12-11,2,18,23,37,45,47,3
2015-12-12,2,26,30,39,40,47,11
2015-12-14,5,9,10,20,31,43,47
2015-12-15,18,28,36,38,42,48,46
2015-12-16,16,19,27,31,43,49,38
2015-12-17,3,8,24,40,46,48,49
2015-12-18,1,14,15,29,34,49,20
2015-12-19,16,20,27,32,33,47,39
2015-12-21,6,12,16,19,28,32,14
2015-12-22,5,6,8,23,36,42,48
2015-12-23,4,12,17,24,31,49,38
2015-12-24,3,13,27,36,45,48,1
2015-12-25,2,5,19,21,27,49,22
2015-12-26,2,18,24,35,38,44,23
2015-12-28,8,12,27,35,36,48,6
2015-12-29,5,7,13,30,34,45,46
2015-12-30,3,18,27,33,34,42,13
2015-12-31,5,15,20,25,43,48,34
2016-01-01,2,4,12,13,24,46,26
2016-01-02,3,8,16,21,23,43,24
2016-01-04,12,18,35,36,37,48,40
2016-01-05,3,4,8,12,19,24,14
2016-01-06,8,16,20,37,43,48,49
2016-01-07,11,17,30,33,38,48,24
2016-01-08,5,9,15,22,35,46,36
2016-01-09,20,31,33,37,44,48,49
2016-01-11,11,21,32,36,43,46,29
2016-01-12,1,11,16,40,42,48,12
2016-01-13,12,14,18,24,25,41,5
2016-01-14,3,30,32,37,45,49,27
2016-01-15,3,14,18,21,22,29,13
2016-01-16,5,8,27,29,36,41,44
2016-01-18,16,17,23,27,34,40,49
2016-01-19,9,11,18,20,21,44,29
2016-01-20,30,31,32,39,42,45,19
2016-01-21,17,19,24,28,33,37,9
2016-01-22,7,8,10,34,35,36,48
2016-01-23,9,19,21,23,27,30,11
2016-01-25,4,7,19,21,28,32,36
2016-01-26,18,24,29,31,35,44,49
2016-01-27,2,10,12,16,22,23,20
2016-01-28,6,16,17,18,26,47,33
2016-01-29,2,24,28,37,42,44,30
2016-01-30,3,5,8,28,32,33,10
2016-02-01,8,20,37,40,44,45,47
2016-02-02,4,6,14,31,33,46,27
2016-02-03,25,35,36,40,43,45,30
2016-02-04,4,8,23,30,42,47,24
2016-02-05,16,24,34,41,42,43,25
2016-02-06,6,9,18,20,23,32,42
2016-02-08,1,4,9,10,26,32,18
2016-02-09,6,7,21,24,25,40,30
2016-02-10,2,21,23,28,29,45,30
2016-02-11,4,5,10,15,35,47,22
2016-02-12,8,22,28,29,34,39,35
2016-02-13,3,5,7,10,17,48,43
2016-02-15,3,9,12,17,33,48,22
2016-02-16,5,35,37,40,46,49,26
2016-02-17,4,11,16,17,27,34,20
2016-02-18,6,10,11,38,41,43,17
2016-02-19,10,22,24,31,37,46,43
2016-02-20,1,6,21,24,35,42,19
2016-02-22,2,12,18,34,42,44,9
2016-02-23,19,28,31,34,35,48,47
2016-02-24,3,14,28,31,37,48,22
2016-02-25,4,9,21,22,31,37,19
2016-02-26,10,14,19,21,29,45,17
2016-02-27,7,10,11,19,25,34,26
2016-02-29,3,11,20,23,41,48,30
2016-03-01,11,19,28,30,31,44,27
2016-03-02,15,18,31,35,43,48,30
2016-03-03,10,12,15,16,22,40,4
2016-03-04,3,7,10,14,16,39,36
2016-03-05,7,13,17,26,33,40,22
2016-03-07,3,5,6,31,33,37,47
2016-03-08,3,6,8,24,29,31,15
2016-03-09,2,11,13,14,19,24,42
2016-03-10,5,6,19,20,28,37,22
2016-03-11,5,8,18,30,33,36,13
2016-03-12,19,23,24,26,34,37,27
2016-03-14,6,9,19,24,35,45,14
2016-03-15,5,10,25,44,45,47,34
2016-03-16,10,14,23,30,42,47,36
2016-03-17,2,14,16,25,39,40,17
2016-03-18,11,30,32,35,42,46,36
2016-03-19,9,14,17,20,27,40,46
2016-03-21,11,17,27,29,34,39,35
2016-03-22,20,24,34,37,38,40,26
2016-03-23,8,17,24,26,33,39,9
2016-03-24,5,27,30,36,41,48,22
2016-03-25,1,2,18,23,30,48,24
2016-03-26,8,11,12,19,31,39,15
2016-03-28,14,18,31,36,44,46,32
2016-03-29,5,7,9,20,46,49,44
2016-03-30,7,13,21,28,35,47,4
2016-03-31,7,10,32,36,37,40,46
2016-04-01,5,9,20,35,38,40,45
2016-04-02,2,11,15,24,40,48,21
2016-04-04,11,21,26,40,43,44,38
2016-04-05,22,24,32,35,38,46,13
2016-04-06,23,25,28,29,31,49,3
2016-04-07,21,26,29,34,39,48,47
2016-04-08,4,7,8,23,44,45,27
2016-04-09,4,20,31,33,43,46,30
2016-04-11,7,29,33,34,46,47,9
2016-04-12,1,9,29,37,42,47,28
2016-04-13,2,3,16,22,32,46,10
2016-04-14,5,9,10,11,24,48,45
2016-04-15,12,14,27,34,38,39,5
2016-04-16,1,7,9,14,26,47,42
2016-04-18,5,21,26,27,38,42,39
2016-04-19,12,33,37,39,44,45,25
2016-04-20,7,19,29,35,40,49,3
2016-04-21,1,15,20,28,29,45,2
2016-04-22,11,13,15,27,35,37,44
2016-04-23,4,8,11,25,39,47,6
2016-04-25,7,11,12,21,31,37,30
2016-04-26,19,27,30,34,36,44,48
2016-04-27,11,21,23,31,40,46,48
2016-04-28,17,24,25,37,43,46,3
2016-04-29,8,10,15,22,45,46,23
2016-04-30,3,5,22,33,42,44,41
2016-05-02,3,4,36,38,44,47,24
2016-05-03,6,9,26,31,40,47,37
2016-05-04,2,5,23,33,38,45,9
2016-05-05,2,15,32,33,40,47,20
2016-05-06,8,13,25,34,36,46,14
2016-05-07,2,6,12,21,22,40,43
2016-05-09,2,10,13,34,45,49,18
2016-05-10,16,17,27,35,40,42,10
2016-05-11,5,14,22,29,45,49,42
2016-05-12,9,23,27,28,29,41,5
2016-05-13,9,23,24,39,42,46,10
2016-05-14,13,17,20,24,34,45,32
2016-05-16,4,24,26,27,38,40,32
2016-05-17,5,9,19,29,44,48,13
2016-05-18,2,18,19,22,33,38,6
2016-05-19,3,9,15,19,28,31,42
2016-05-20,6,10,16,18,21,26,22
2016-05-21,1,17,29,33,42,47,3
2016-05-23,7,26,33,34,40,44,37
2016-05-24,8,22,33,38,39,45,18
2016-05-25,13,24,33,39,41,43,11
2016-05-26,8,9,20,33,38,42,3
2016-05-27,1,11,15,19,36,49,26
2016-05-28,15,22,25,28,29,36,12
2016-05-30,5,20,24,26,41,45,28
2016-05-31,7,11,18,24,35,36,37
2016-06-01,4,18,31,42,46,49,45
2016-06-02,17,22,26,29,34,41,24
2016-06-03,4,11,14,19,33,36,45
2016-06-04,2,5,6,16,29,36,28
2016-06-06,13,21,22,30,37,45,43
2016-06-07,3,35,38,39,45,47,20
2016-06-08,2,6,14,28,31,34,29
2016-06-09,2,10,32,40,41,45,49
2016-06-10,1,2,16,20,25,42,28
2016-06-11,1,5,21,36,37,45,43
2016-06-13,9,12,38,41,45,47,21
2016-06-14,1,4,5,15,25,33,28
2016-06-15,9,11,14,18,32,45,5
2016-06-16,5,31,34,39,43,45,11
2016-06-17,12,19,29,36,41,46,8
2016-06-18,10,31,41,46,47,49,39
2016-06-20,2,9,11,12,24,29,21
2016-06-21,2,9,13,23,35,47,30
2016-06-22,6,9,20,22,31,45,40
2016-06-23,1,25,28,35,48,49,16
2016-06-24,11,12,30,32,45,49,18
2016-06-25,18,19,34,38,39,42,32
2016-06-27,16,27,28,35,40,43,20
2016-06-28,2,8,11,20,22,35,1
2016-06-29,6,9,13,18,32,38,30
2016-06-30,1,7,23,25,40,49,28
2016-07-01,15,16,17,28,39,44,5
2016-07-02,2,18,19,23,26,45,28
2016-07-04,15,20,32,33,39,48,4
2016-07-05,9,11,16,28,29,42,8
2016-07-06,3,18,28,37,41,45,26
2016-07-07,1,3,7,17,29,30,39
2016-07-08,8,11,12,15,21,42,17
2016-07-09,7,9,19,20,38,46,18
2016-07-11,4,13,29,30,39,46,45
2016-07-12,6,14,20,31,45,46,10
2016-07-13,3,17,25,29,34,36,10
2016-07-14,4,16,28,29,39,47,49
2016-07-15,4,11,17,28,45,48,14
2016-07-16,3,21,25,29,32,46,12
2016-07-18,5,13,15,21,41,42,33
2016-07-19,4,10,11,18,30,44,13
2016-07-20,8,11,13,25,37,40,48
2016-07-21,3,4,11,20,31,32,2
2016-07-22,1,3,38,39,48,49,27
2016-07-23,12,13,26,38,39,47,16
2016-07-25,2,3,9,21,35,47,30
2016-07-26,10,13,27,29,31,37,3
2016-07-27,3,8,16,23,42,46,35
2016-07-28,18,28,32,45,47,49,26
2016-07-29,20,29,31,38,42,49,8
2016-07-30,12,19,22,31,34,41,30
2016-08-01,5,9,14,36,48,49,28
2016-08-02,8,9,14,27,35,48,38
2016-08-03,5,15,17,36,38,44,35
2016-08-04,8,20,32,39,43,45,17
2016-08-05,1,6,9,29,41,43,8
2016-08-06,1,22,24,26,36,45,31
2016-08-08,1,3,7,9,25,38,31
2016-08-09,2,7,8,9,20,34,31
2016-08-10,7,12,18,34,38,41,26
2016-08-11,2,18,22,25,28,45,37
2016-08-12,7,9,13,15,17,37,32
2016-08-13,12,15,32,44,45,46,8
2016-08-15,14,20,31,32,41,48,38
2016-08-16,3,18,30,33,35,37,7
2016-08-17,13,21,23,28,31,46,26
2016-08-18,15,16,19,33,40,41,23
2016-08-19,5,9,20,23,30,35,47
2016-08-20,13,19,25,29,34,46,1
2016-08-22,22,24,26,29,40,43,1
2016-08-23,10,12,19,32,35,49,26
2016-08-24,4,12,14,16,22,28,6
2016-08-25,10,12,26,32,34,44,27
2016-08-26,6,11,16,18,25,47,28
2016-08-27,4,9,25,27,41,49,30
2016-08-29,1,2,14,20,29,32,21
2016-08-30,7,10,11,15,36,42,30
2016-08-31,2,4,5,10,18,43,24
2016-09-01,12,16,31,41,44,49,13
2016-09-02,10,11,15,29,35,41,27
2016-09-03,14,29,41,43,44,48,46
2016-09-05,10,11,13,27,31,47,41
2016-09-06,5,7,8,18,20,24,2
2016-09-07,6,8,12,16,24,44,7
2016-09-08,13,14,17,26,33,45,27
2016-09-09,2,8,11,28,41,43,13
2016-09-10,2,11,21,25,42,43,20
2016-09-12,1,17,23,27,39,48,36
2016-09-13,1,2,15,18,22,34,37
2016-09-14,4,20,26,27,42,44,41
2016-09-15,2,11,19,26,36,44,42
2016-09-16,3,4,20,37,41,48,22
2016-09-17,4,11,17,23,37,49,7
2016-09-19,3,20,21,24,30,47,11
2016-09-20,4,10,18,19,22,25,45
2016-09-21,6,9,13,26,29,31,11
2016-09-22,8,9,10,18,30,33,19
2016-09-23,1,2,8,17,26,47,12
2016-09-24,2,5,10,12,20,29,42
2016-09-26,4,6,13,18,29,36,33
2016-09-27,4,10,12,17,31,34,24
2016-09-28,5,6,17,20,32,47,42
2016-09-29,1,12,24,29,42,48,25
2016-09-30,4,7,9,40,41,43,2
2016-10-01,12,16,19,23,24,37,9
2016-10-03,2,3,5,7,22,44,4
2016-10-04,1,3,16,32,46,48,43
2016-10-05,3,17,22,30,36,40,24
2016-10-06,13,14,22,23,25,40,30
2016-10-07,8,11,20,25,34,48,21
2016-10-08,5,22,25,30,33,36,37
2016-10-10,2,6,18,22,40,42,45
2016-10-11,7,8,22,24,27,36,30
2016-10-12,6,9,21,24,36,49,2
2016-10-13,18,22,23,34,36,47,26
2016-10-14,2,15,22,32,46,48,37
2016-10-15,8,10,12,14,26,41,25
2016-10-17,10,13,15,19,25,43,26
2016-10-18,6,9,24,31,35,40,25
2016-10-19,1,5,15,20,29,32,40
2016-10-20,1,6,10,11,18,41,15
2016-10-21,9,12,28,31,34,36,45
2016-10-22,9,16,22,31,33,36,32
2016-10-24,3,12,13,16,33,36,32
2016-10-25,3,13,21,22,36,46,4
2016-10-26,5,10,23,29,37,49,16
2016-10-27,12,13,15,16,22,37,3
2016-10-28,3,20,26,33,42,49,12
2016-10-29,4,5,6,10,26,46,35
2016-10-31,5,7,8,33,38,42,49
2016-11-01,4,6,9,21,30,42,5
2016-11-02,5,34,39,42,46,49,17
2016-11-03,1,2,25,30,31,42,29
2016-11-04,3,13,14,24,31,36,23
2016-11-05,8,14,20,35,36,47,17
2016-11-07,2,3,12,28,45,47,34
2016-11-08,18,20,36,41,48,49,9
2016-11-09,4,10,14,31,37,43,24
2016-11-10,30,34,39,45,46,49,3
2016-11-11,11,12,37,40,42,43,7
2016-11-12,1,8,21,32,34,41,26
2016-11-14,4,23,37,38,46,48,33
2016-11-15,10,24,25,42,44,47,20
2016-11-16,2,25,28,36,39,48,43
2016-11-17,9,19,22,28,30,37,3
2016-11-18,10,13,18,40,45,46,42
2016-11-19,2,8,9,13,22,25,45
2016-11-21,5,7,9,15,32,40,34
2016-11-22,8,14,16,36,37,42,28
2016-11-23,14,34,42,43,45,49,19
2016-11-24,9,23,37,40,41,48,4
2016-11-25,9,10,15,22,37,46,47
2016-11-26,10,27,28,29,40,46,24
2016-11-28,7,20,21,30,45,49,31
2016-11-29,1,7,9,14,16,30,12
2016-11-30,11,14,28,37,40,49,31
2016-12-01,2,25,28,33,37,48,38
2016-12-02,3,22,27,28,38,40,31
2016-12-03,4,8,24,41,43,45,44
2016-12-05,2,5,9,13,32,34,37
2016-12-06,6,10,11,17,23,27,39
2016-12-07,2,8,15,33,34,38,1
2016-12-08,8,11,21,29,32,41,7
2016-12-09,25,26,30,34,37,40,48
2016-12-10,17,18,23,37,41,45,7
2016-12-12,3,7,31,35,42,49,24
2016-12-13,9,19,38,45,47,48,11
2016-12-14,16,19,27,40,46,49,47
2016-12-15,10,11,21,23,43,45,8
2016-12-16,4,5,13,18,20,32,3
2016-12-17,2,4,12,17,33,46,14
2016-12-19,12,25,28,36,45,47,22
2016-12-20,15,20,23,35,41,47,10
2016-12-21,3,20,26,27,44,46,1
2016-12-22,8,10,28,36,42,43,24
2016-12-23,21,27,30,40,43,47,9
2016-12-24,10,21,26,33,36,37,27
2016-12-26,3,9,17,20,25,26,19
2016-12-27,12,13,22,23,47,48,5
2016-12-28,2,9,16,25,31,36,34
2016-12-29,11,12,19,30,40,48,34
2016-12-30,8,21,25,33,35,45,4
2016-12-31,3,21,22,24,38,45,23
2017-01-02,8,25,27,31,33,38,4
2017-01-03,5,6,15,39,43,48,27
2017-01-04,7,16,17,20,29,36,12
2017-01-05,2,16,24,25,33,46,45
2017-01-06,8,11,20,24,28,29,42
2017-01-07,22,23,28,35,39,42,17
2017-01-09,4,18,29,41,45,48,1
2017-01-10,1,18,28,40,44,47,42
2017-01-11,1,22,24,38,41,43,33
2017-01-12,2,15,16,25,36,38,29
2017-01-13,6,11,19,27,41,44,5
2017-01-14,1,13,16,25,30,41,18
2017-01-16,19,20,25,28,29,47,15
2017-01-17,2,10,29,30,34,46,19
2017-01-18,5,8,26,29,32,47,3
2017-01-19,8,9,10,30,44,46,13
2017-01-20,2,6,13,25,32,40,41
2017-01-21,8,15,21,42,43,47,7
2017-01-23,1,5,7,12,14,48,31
2017-01-24,3,8,12,15,29,42,25
2017-01-25,2,11,26,29,34,42,10
2017-01-26,5,8,10,20,32,43,13
2017-01-27,3,7,33,40,46,49,29
2017-01-28,3,5,17,19,30,32,25
2017-01-30,2,11,21,26,33,36,7
2017-01-31,1,10,11,30,37,42,18
2017-02-01,3,9,11,15,22,26,21
2017-02-02,5,20,32,36,40,41,8
2017-02-03,14,17,19,22,24,49,41
2017-02-04,3,6,16,19,30,44,21
2017-02-06,6,23,27,32,42,43,17
2017-02-07,1,16,26,27,43,44,20
2017-02-08,2,3,12,15,26,39,1
2017-02-09,3,22,31,37,42,48,36
2017-02-10,11,20,24,28,29,39,3
2017-02-11,23,26,28,34,37,46,32
2017-02-13,2,4,7,36,38,41,44
2017-02-14,20,36,38,42,46,49,3
2017-02-15,1,19,20,27,34,44,33
2017-02-16,5,15,16,26,29,34,9
2017-02-17,3,12,15,23,42,46,29
2017-02-18,8,13,18,25,41,44,22
2017-02-20,2,25,27,32,42,49,17
2017-02-21,4,15,16,17,30,31,19
2017-02-22,7,11,12,13,20,28,47
2017-02-23,3,23,29,42,43,44,35
2017-02-24,4,18,25,34,48,49,41
2017-02-25,9,26,30,33,37,47,41
2017-02-27,6,15,21,36,42,44,1
2017-02-28,9,12,17,21,29,38,2
2017-03-01,11,26,27,31,42,48,3
2017-03-02,4,6,7,9,44,48,22
2017-03-03,6,16,21,32,40,48,33
2017-03-04,1,8,14,17,31,46,4
2017-03-06,4,22,28,30,40,44,16
2017-03-07,1,5,6,35,37,42,48
2017-03-08,5,6,12,31,37,40,35
2017-03-09,14,24,25,28,29,44,22
2017-03-10,5,11,21,23,33,43,9
2017-03-11,31,35,37,40,41,45,39
2017-03-13,11,14,16,40,44,46,22
2017-03-14,3,4,19,28,30,44,33
2017-03-15,4,22,23,28,31,40,14
2017-03-16,2,11,12,14,40,44,20
2017-03-17,17,21,36,41,43,49,15
2017-03-18,1,7,14,38,42,48,32
2017-03-20,13,15,18,21,22,26,40
2017-03-21,1,12,13,16,19,24,4
2017-03-22,14,18,24,30,34,49,20
2017-03-23,12,16,17,18,39,40,23
2017-03-24,4,7,11,26,28,39,17
2017-03-25,7,18,25,37,40,45,34
2017-03-27,13,14,16,28,30,40,33
2017-03-28,5,11,14,32,41,44,25
2017-03-29,9,14,15,27,28,31,35
2017-03-30,10,11,12,14,18,27,13
2017-03-31,14,15,16,19,28,43,21
2017-04-01,1,3,13,21,22,28,9
2017-04-03,4,8,15,23,34,35,25
2017-04-04,3,7,8,10,26,49,4
2017-04-05,9,10,11,21,33,35,17
2017-04-06,3,6,14,17,35,49,32
2017-04-07,6,9,13,27,34,48,21
2017-04-08,10,29,36,43,45,49,48
2017-04-10,5,7,16,18,24,25,19
2017-04-11,1,7,10,15,17,34,5
2017-04-12,8,12,29,31,40,48,10
2017-04-13,3,22,25,39,40,47,38
2017-04-14,6,10,15,21,26,49,39
2017-04-15,2,9,16,32,40,47,48
2017-04-17,11,14,19,37,38,43,10
2017-04-18,17,23,29,37,47,48,9
2017-04-19,1,4,6,19,21,47,43
2017-04-20,22,23,30,38,45,49,46
2017-04-21,2,5,9,16,37,40,10
2017-04-22,12,35,37,41,47,48,17
2017-04-24,16,22,25,31,38,48,46
2017-04-25,5,9,12,13,39,41,45
2017-04-26,12,14,20,34,39,40,27
2017-04-27,11,40,42,45,46,49,27
2017-04-28,5,9,15,17,21,47,20
2017-04-29,10,19,22,24,43,44,23
2017-05-01,9,12,15,19,38,46,4
2017-05-02,2,17,25,27,35,43,37
2017-05-03,13,25,27,33,34,38,19
2017-05-04,5,7,10,23,36,41,22
2017-05-05,5,10,13,17,33,40,47
2017-05-06,1,7,18,25,35,48,5
2017-05-08,1,12,22,37,39,42,6
2017-05-09,20,21,24,37,38,41,26
2017-05-10,1,2,33,40,42,49,36
2017-05-11,5,23,24,36,43,49,17
2017-05-12,5,13,20,26,42,44,22
2017-05-13,14,16,17,24,32,38,28
2017-05-15,6,8,21,25,29,37,32
2017-05-16,9,15,27,36,42,49,37
2017-05-17,3,4,10,11,42,46,49
2017-05-18,12,21,37,40,41,46,16
2017-05-19,5,12,24,26,42,46,43
2017-05-20,2,26,29,32,39,42,1
2017-05-22,1,7,14,15,20,24,42
2017-05-23,1,23,28,41,48,49,13
2017-05-24,3,11,12,14,29,33,30
2017-05-25,1,13,15,25,36,45,2
2017-05-26,2,6,13,29,31,36,20
2017-05-27,2,4,20,24,29,45,30
2017-05-29,5,6,11,12,40,48,39
2017-05-30,6,10,12,22,45,47,13
2017-05-31,19,23,24,26,27,34,18
2017-06-01,13,28,30,34,37,42,41
2017-06-02,8,19,23,31,39,43,13
2017-06-03,3,26,32,43,44,48,24
2017-06-05,6,8,18,33,45,49,44
2017-06-06,4,11,16,33,36,47,14
2017-06-07,2,5,13,16,31,35,33
2017-06-08,1,8,12,15,21,37,26
2017-06-09,9,28,37,39,41,45,31
2017-06-10,6,13,24,29,41,49,30
2017-06-12,4,5,24,41,42,45,7
2017-06-13,5,8,10,41,46,48,37
2017-06-14,2,3,12,37,43,47,30
2017-06-15,13,14,23,26,40,46,10
2017-06-16,16,21,31,33,39,42,12
2017-06-17,11,16,27,28,32,41,44
2017-06-19,2,11,19,29,35,49,37
2017-06-20,2,16,21,23,25,26,18
2017-06-21,6,11,18,34,40,41,39
2017-06-22,1,2,23,25,37,49,40
2017-06-23,2,3,12,15,29,30,24
2017-06-24,16,30,31,37,38,41,39
2017-06-26,5,15,20,32,37,38,46
2017-06-27,2,3,30,35,36,40,11
2017-06-28,2,3,31,41,46,49,25
2017-06-29,3,4,5,12,20,29,22
2017-06-30,11,20,25,36,40,42,2
2017-07-01,10,14,17,27,31,48,41
2017-07-03,15,20,25,43,46,48,5
2017-07-04,3,5,7,18,35,44,47
2017-07-05,4,10,15,17,26,28,47
2017-07-06,1,10,33,37,40,47,28
2017-07-07,15,19,22,35,44,46,48
2017-07-08,31,39,43,45,48,49,38
2017-07-10,7,19,21,23,26,47,48
2017-07-11,4,12,14,15,23,46,17
2017-07-12,1,7,14,19,35,39,37
2017-07-13,9,20,27,30,36,47,18
2017-07-14,2,8,15,32,43,48,35
2017-07-15,1,19,30,31,37,42,44
2017-07-17,13,23,25,34,36,49,44
2017-07-18,2,6,10,21,28,47,37
2017-07-19,2,4,10,14,26,37,38
2017-07-20,13,27,29,36,47,48,40
2017-07-21,2,18,29,35,37,44,10
2017-07-22,11,12,15,29,44,46,14
2017-07-24,7,12,15,28,39,48,23
2017-07-25,7,12,18,28,39,45,1
2017-07-26,6,13,15,17,28,33,47
2017-07-27,2,12,18,20,26,28,13
2017-07-28,1,14,19,22,31,43,4
2017-07-29,16,19,22,42,46,48,4
2017-07-31,1,6,12,13,22,36,27
2017-08-01,9,11,12,14,19,26,35
2017-08-02,9,17,21,22,32,34,7
2017-08-03,4,9,20,21,26,40,34
2017-08-04,11,16,22,34,43,49,18
2017-08-05,5,8,16,29,30,41,2
2017-08-07,8,13,22,34,35,45,9
2017-08-08,5,12,16,19,36,48,1
2017-08-09,4,20,25,30,47,48,8
2017-08-10,1,26,36,38,42,44,48
2017-08-11,5,7,30,43,45,48,42
2017-08-12,3,4,7,18,24,34,42
2017-08-14,18,19,27,30,33,39,10
2017-08-15,7,13,23,30,37,49,4
2017-08-16,9,24,31,33,38,46,22
2017-08-17,9,15,19,28,39,47,27
2017-08-18,4,16,19,22,25,32,41
2017-08-19,6,11,12,13,24,47,8
2017-08-21,5,25,27,30,31,40,37
2017-08-22,16,18,30,33,39,47,26
2017-08-23,1,7,9,16,23,45,20
2017-08-24,5,15,18,31,36,43,41
2017-08-25,3,7,18,22,28,32,20
2017-08-26,4,5,11,12,22,40,26
2017-08-28,8,15,27,33,42,46,2
2017-08-29,4,8,19,21,32,43,29
2017-08-30,6,11,15,22,34,36,27
2017-08-31,3,22,23,27,41,42,48
2017-09-01,23,33,34,36,38,39,40
2017-09-02,2,4,6,18,35,48,31
2017-09-04,3,24,32,35,43,48,2
2017-09-05,15,16,18,29,45,48,40
2017-09-06,6,9,10,22,37,43,33
2017-09-07,2,14,20,26,36,37,28
2017-09-08,1,12,27,32,37,40,15
2017-09-09,23,25,34,35,37,42,49
2017-09-11,15,20,28,32,46,49,3
2017-09-12,3,19,27,39,40,43,1
2017-09-13,3,17,20,25,30,48,7
2017-09-14,1,9,28,30,41,44,12
2017-09-15,13,24,41,42,48,49,10
2017-09-16,4,19,21,23,29,42,8
2017-09-18,1,7,11,20,37,42,33
2017-09-19,1,8,9,22,23,31,29
2017-09-20,6,23,25,31,33,40,11
2017-09-21,5,6,13,30,33,43,31
2017-09-22,1,12,19,28,37,48,23
2017-09-23,17,26,37,44,45,49,21
2017-09-25,1,24,25,32,34,41,36
2017-09-26,13,15,18,29,30,44,38
2017-09-27,12,19,25,40,43,47,20
2017-09-28,1,4,16,28,32,42,40
2017-09-29,1,14,21,27,44,45,30
2017-09-30,1,4,6,25,30,45,24
2017-10-02,2,11,22,31,34,44,15
2017-10-03,11,28,30,36,39,45,15
2017-10-04,2,7,17,20,22,46,40
2017-10-05,19,23,39,46,48,49,24
2017-10-06,4,18,26,30,39,47,22
2017-10-07,2,3,15,27,36,48,22
2017-10-09,4,11,35,44,45,48,37
2017-10-10,10,27,31,32,38,49,46
2017-10-11,5,19,21,30,36,47,41
2017-10-12,1,21,39,40,41,45,23
2017-10-13,1,2,5,8,22,37,28
2017-10-14,2,24,30,33,34,38,43
2017-10-16,1,5,11,12,23,36,22
2017-10-17,1,2,21,36,39,46,48
2017-10-18,3,13,19,32,34,43,33
2017-10-19,3,6,14,27,31,32,34
2017-10-20,11,13,20,29,36,37,6
2017-10-21,17,21,34,35,45,48,22
2017-10-23,18,21,40,42,46,48,22
2017-10-24,1,15,19,25,33,38,8
2017-10-25,4,10,28,36,45,48,41
2017-10-26,4,30,33,36,39,44,46
2017-10-27,7,11,19,21,33,35,43
2017-10-28,5,9,19,26,29,34,27
2017-10-30,1,2,15,34,43,49,41
2017-10-31,7,12,13,14,24,47,20
2017-11-01,3,26,35,36,44,48,7
2017-11-02,1,8,13,19,21,40,2
2017-11-03,2,6,10,27,44,47,42
2017-11-04,3,6,23,28,40,42,22
2017-11-06,5,19,42,43,46,49,41
2017-11-07,7,8,13,29,35,36,28
2017-11-08,12,18,21,29,39,48,43
2017-11-09,1,9,10,19,23,28,45
2017-11-10,6,24,32,46,47,48,4
2017-11-11,11,13,15,24,36,43,19
2017-11-13,2,19,40,45,47,48,28
2017-11-14,8,9,14,36,37,39,7
2017-11-15,2,10,37,39,45,46,48
2017-11-16,7,15,17,30,32,42,43
2017-11-17,9,10,33,40,41,42,21
2017-11-18,16,20,36,37,38,39,5
2017-11-20,10,19,29,34,40,42,43
2017-11-21,7,32,34,35,41,49,30
2017-11-22,4,13,16,22,32,36,30
2017-11-23,7,14,18,21,23,49,9
2017-11-24,4,6,23,31,44,45,3
2017-11-25,5,8,25,29,34,40,2
2017-11-27,4,6,7,12,16,23,1
2017-11-28,1,4,23,25,28,48,33
2017-11-29,3,7,9,14,29,40,22
2017-11-30,4,6,15,21,33,47,13
2017-12-01,9,17,19,23,37,44,38
2017-12-02,3,16,19,27,31,37,23
2017-12-04,5,30,36,38,41,45,20
2017-12-05,2,9,10,23,33,42,1
2017-12-06,21,27,29,39,44,45,14
2017-12-07,12,16,19,23,32,49,3
2017-12-08,5,9,10,14,41,42,46
2017-12-09,2,21,26,32,44,46,20
2017-12-11,3,22,27,32,33,45,29
2017-12-12,2,3,9,16,48,49,18
2017-12-13,11,12,33,36,37,44,4
2017-12-14,15,20,23,24,34,46,45
2017-12-15,8,10,15,27,41,43,30
2017-12-16,13,27,34,35,42,48,45
2017-12-18,20,32,33,45,47,49,19
2017-12-19,2,19,23,33,35,45,20
2017-12-20,24,28,36,38,41,42,1
2017-12-21,10,22,23,25,36,37,15
2017-12-22,3,14,16,17,31,46,2
2017-12-23,23,28,30,38,45,48,32
2017-12-25,3,18,20,35,38,46,7
2017-12-26,17,23,27,45,48,49,44
2017-12-27,2,8,14,21,24,36,1
2017-12-28,13,18,21,24,33,41,23
2017-12-29,11,17,18,34,35,37,29
